ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-512876,Source2,1,2022-09-08 08:36:39,2022-09-08 09:24:56,36.395969,-82.355583,,,0.0,Crash on US-11E Bristol Hwy both ways at Degrasse Dr.,Willmary Rd,Johnson City,Washington,TN,37601,US,US/Eastern,KTRI,2022-09-08 08:37:00,61.0,61.0,97.0,28.37,1.0,CALM,0.0,0.0,Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-512878,Source2,1,2022-09-08 07:55:09,2022-09-08 09:08:00,40.060226,-76.277069,,,0.0,Shoulder closed due to multi-vehicle crash on US-30 Eastbound at PA-23 New Holland Pike.,Lincoln Hwy E,Lancaster,Lancaster,PA,17601,US,US/Eastern,KLNS,2022-09-08 07:53:00,67.0,67.0,81.0,29.54,10.0,N,7.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-512879,Source2,1,2022-09-08 06:09:14,2022-09-08 09:05:00,40.059052,-77.496208,,,0.0,Multi-vehicle crash on PA-174 Walnut Bottom Rd both ways at Airport Rd.,Airport Rd,Shippensburg,Cumberland,PA,17257-9402,US,US/Eastern,KRYT,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Day,Day
A-512880,Source2,1,2022-09-08 05:37:22,2022-09-08 08:34:00,40.092987,-76.262436,,,0.0,Crash on US-222 Southbound at PA-272 Oregon Pike.,US-222,Lancaster,Lancaster,PA,17601,US,US/Eastern,KLNS,2022-09-08 05:53:00,66.0,66.0,87.0,29.52,10.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-512882,Source2,1,2022-09-08 08:39:55,2022-09-08 09:25:21,41.136101,-81.650803,,,0.0,Crash on OH-18 Medina Rd at I-77.,I-77 S,Akron,Summit,OH,44333,US,US/Eastern,KAKR,2022-09-08 08:54:00,68.0,68.0,76.0,28.89,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-512883,Source2,1,2022-09-08 08:22:08,2022-09-08 08:51:53,41.18108,-81.488617,,,0.0,Crash on Steels Corners Rd at Wyndham Ridge Dr.,Wyndham Ridge Dr,Stow,Summit,OH,44224,US,US/Eastern,KAKR,2022-09-08 07:54:00,62.0,62.0,86.0,28.88,6.0,CALM,0.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-512884,Source2,1,2022-09-08 08:05:49,2022-09-08 08:35:44,41.47834,-81.438202,,,0.0,Crash on OH-91 Som Center Rd at Shaker Blvd.,Som Center Rd,Cleveland,Cuyahoga,OH,44124-5251,US,US/Eastern,KCGF,2022-09-08 07:45:00,59.0,59.0,100.0,29.08,10.0,CALM,0.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-512885,Source2,1,2022-09-08 07:07:14,2022-09-08 07:37:05,41.96904,-87.959122,,,0.0,Crash on Elmhurst St at IL-83.,IL-83,Bensenville,DuPage,IL,60106-1433,US,US/Central,KORD,2022-09-08 06:51:00,62.0,62.0,84.0,29.32,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-512886,Source2,2,2022-09-08 08:37:29,2022-09-08 09:37:49,39.6278,-84.188377,,,0.0,Crash on OH-725 Miamisburg Centerville Rd at Mcewen Rd.,Miamisburg Centerville Rd,Washington Township,Montgomery,OH,45459-6711,US,US/Eastern,KMGY,2022-09-08 08:53:00,64.0,64.0,87.0,29.01,10.0,CALM,0.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-512887,Source2,1,2022-09-08 07:57:27,2022-09-08 09:24:00,37.226719,-77.476929,,,0.0,Crash on Pickett Ave both ways at Ferndale Ave.,Ferndale Ave,Petersburg,Chesterfield,VA,23803-8005,US,US/Eastern,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-512888,Source2,1,2022-09-08 07:57:27,2022-09-08 08:36:00,37.39901,-77.51164200000002,,,0.0,Crash on VA-10 Iron Bridge Rd both ways at Whitepine Rd.,Whitepine Rd,Richmond,Chesterfield,VA,23237,US,US/Eastern,KFCI,2022-09-08 07:56:00,69.0,69.0,96.0,29.68,10.0,NNE,5.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-512889,Source2,1,2022-09-08 05:10:42,2022-09-08 05:55:19,34.062645,-118.248718,,,0.0,Right hand shoulder blocked due to crash on CA-110 Northbound before US-101 .,CA-110,Los Angeles,Los Angeles,CA,90012,US,US/Pacific,KCQT,2022-09-08 04:47:00,73.0,73.0,76.0,29.64,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-512891,Source2,2,2022-09-08 07:57:51,2022-09-08 08:26:44,27.937704,-82.273499,,,0.0,Lane blocked due to crash on FL-60 Brandon Blvd Eastbound at Oakwood Ave.,E Brandon Blvd,Brandon,Hillsborough,FL,33511,US,US/Eastern,KVDF,2022-09-08 07:55:00,,,,29.79,10.0,CALM,0.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-512892,Source2,1,2022-09-08 08:20:46,2022-09-08 08:50:16,35.0812,-80.73026999999998,,,0.0,Crash on Weddington Rd at Mckee Rd.,Weddington Rd,Matthews,Mecklenburg,NC,28105-6704,US,US/Eastern,KEQY,2022-09-08 08:27:00,71.0,71.0,81.0,29.16,10.0,NE,9.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-512893,Source2,1,2022-09-08 07:58:14,2022-09-08 08:27:36,35.160488,-80.713753,,,0.0,Crash on Sam Newell Rd at Hargett Rd.,Hargett Rd,Matthews,Mecklenburg,NC,28105,US,US/Eastern,KEQY,2022-09-08 07:53:00,70.0,70.0,84.0,29.16,10.0,NNE,9.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-512894,Source2,2,2022-09-08 05:56:24,2022-09-08 06:27:00,39.712692,-105.000298,,,0.0,Crash on I-25 Southbound at Exit 208 CO-26 Alameda Ave.,I-25 S,Denver,Denver,CO,80223,US,US/Mountain,KAPA,2022-09-08 05:53:00,70.0,70.0,26.0,24.25,10.0,SSW,13.0,0.0,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-512897,Source2,1,2022-09-08 07:56:25,2022-09-08 08:26:13,42.55846,-71.275398,,,0.0,Crash on River St at Wedgewood Ave.,River St,Billerica,Middlesex,MA,01821-1816,US,US/Eastern,KBED,2022-09-08 07:51:00,57.0,57.0,93.0,29.82,10.0,CALM,0.0,0.0,Shallow Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-512898,Source2,1,2022-09-08 06:38:20,2022-09-08 07:24:38,41.906101,-87.945877,,,0.0,Crash on IL-64 North Ave at Elm Ave.,N Elm Ave,Elmhurst,DuPage,IL,60126-2647,US,US/Central,KORD,2022-09-08 06:51:00,62.0,62.0,84.0,29.32,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-512899,Source2,1,2022-09-08 08:27:05,2022-09-08 08:56:41,38.991371,-84.534752,,,0.0,Crash on KY-17 Southbound at KY-1501 Hands Pike.,Madison Pike,Ft Mitchell,Kenton,KY,41017-9535,US,US/Eastern,KCVG,2022-09-08 08:52:00,64.0,64.0,80.0,29.08,10.0,NNE,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-512900,Source2,1,2022-09-08 07:57:27,2022-09-08 08:26:59,37.421478,-77.636238,,,0.0,Crash on US-360 Hull St Rd Westbound at Old Hundred Rd.,Old Hundred Rd,Midlothian,Chesterfield,VA,23112,US,US/Eastern,KFCI,2022-09-08 07:56:00,69.0,69.0,96.0,29.68,10.0,NNE,5.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-512901,Source2,3,2022-09-08 05:27:17,2022-09-08 05:56:48,38.091488,-122.229912,,,0.0,#1 lane blocked due to crash on I-780 Westbound at Exits 1A 1B I-80 Exit 29C.,I-780 W,Vallejo,Solano,CA,94591,US,US/Pacific,KAPC,2022-09-08 05:54:00,66.0,66.0,78.0,29.8,10.0,SSE,3.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-512902,Source2,1,2022-09-08 08:04:07,2022-09-08 08:33:42,35.25294500000001,-80.736618,,,0.0,Crash on Delta Lake Dr at NC-24 Wt Harris Blvd.,Delta Lake Dr,Charlotte,Mecklenburg,NC,28215,US,US/Eastern,KJQF,2022-09-08 07:55:00,68.0,68.0,88.0,29.17,10.0,N,5.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-512904,Source2,1,2022-09-08 08:16:45,2022-09-08 09:02:04,42.30024,-71.104691,,,0.0,Crash on MA-203 Morton St at Forest Hills Ave.,Morton St,Jamaica Plain,Suffolk,MA,02130-3735,US,US/Eastern,KBOS,2022-09-08 07:54:00,63.0,63.0,84.0,29.95,10.0,N,9.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-512905,Source2,2,2022-09-08 08:46:22,2022-09-08 09:31:40,42.300331,-71.04836999999998,,,0.4300000071525574,Crash on exit ramp from I-93 Northbound to Freeport St.,I-93 N,Dorchester,Suffolk,MA,02122,US,US/Eastern,KBOS,2022-09-08 08:54:00,66.0,66.0,78.0,29.94,10.0,NNE,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-512906,Source2,2,2022-09-08 07:38:06,2022-09-08 08:27:19,40.113911,-75.278152,,,1.5499999523162842,Crash on entry ramp to I-276 Westbound at Exits 20 Mid-County Interchange from I-476 Southbound.,I-476 S,Plymouth Meeting,Montgomery,PA,19462,US,US/Eastern,KLOM,2022-09-08 07:35:00,62.0,62.0,96.0,29.63,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-512907,Source2,1,2022-09-08 08:28:13,2022-09-08 08:57:43,40.282551,-75.392174,,,0.0,Crash on PA-113 Harleysville Pike at PA-63 Main St.,Harleysville Pike,Harleysville,Montgomery,PA,19438,US,US/Eastern,KPTW,2022-09-08 08:54:00,65.0,65.0,87.0,29.64,10.0,N,7.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-512908,Source2,3,2022-09-08 07:26:01,2022-09-08 07:55:28,40.911072,-74.54806500000002,,,0.0,Lane blocked due to crash on I-80 Eastbound at Exit 35 / CR-661 Mt Hope Ave.,Mount Hope Ave,Dover,Morris,NJ,07801,US,US/Eastern,KMMU,2022-09-08 07:45:00,68.0,68.0,100.0,29.77,10.0,ENE,3.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-512909,Source2,1,2022-09-08 07:00:49,2022-09-08 07:30:17,41.120792,-74.00634000000002,,,0.0,Crash on Palisades Interstate Pkwy Westbound at Exit 10 Germonds Rd.,Palisades Interstate Pkwy N,New City,Rockland,NY,10956,US,US/Eastern,KHPN,2022-09-08 06:56:00,61.0,61.0,90.0,29.48,10.0,NNW,6.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-512910,Source2,1,2022-09-08 07:42:14,2022-09-08 08:27:48,39.124378,-84.535126,,,0.0,Crash on Western Hills Viad at I-75.,I-75 N,Cincinnati,Hamilton,OH,45214,US,US/Eastern,KLUK,2022-09-08 07:53:00,56.0,56.0,100.0,29.51,7.0,CALM,0.0,0.0,Patches of Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-512911,Source2,1,2022-09-08 08:20:12,2022-09-08 09:00:26,39.209206,-84.482803,,,0.0,Crash on OH-126 Ronald Reagan Cross County Hwy Eastbound before I-75. Expect lane closures.,Ronald Reagan Cross County Hwy,Cincinnati,Hamilton,OH,45216,US,US/Eastern,KLUK,2022-09-08 07:53:00,56.0,56.0,100.0,29.51,7.0,CALM,0.0,0.0,Patches of Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-512912,Source2,1,2022-09-08 06:53:51,2022-09-08 09:01:50,37.483147,-77.47848499999998,,,0.0,Crash on VA-10 Broad Rock Blvd both ways at Warwick Rd.,Warwick Rd,Richmond,Richmond City,VA,23224,US,US/Eastern,KFCI,2022-09-08 06:56:00,67.0,67.0,100.0,29.67,10.0,N,5.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-512913,Source2,1,2022-09-08 07:57:27,2022-09-08 08:26:59,37.56517,-77.479065,,,0.0,Crash on Monument Ave both ways at Roseneath Rd.,Roseneath Rd,Richmond,Richmond City,VA,23221,US,US/Eastern,KRIC,2022-09-08 07:54:00,70.0,70.0,87.0,29.74,10.0,N,7.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-512914,Source3,1,2022-09-08 07:57:27,2022-09-08 08:59:38,37.584042,-77.521233,,,0.0,Crash on VA-6 Patterson Ave both ways at Pepper Ave.,Patterson Ave,Richmond,Richmond City,VA,23226-2501,US,US/Eastern,KOFP,2022-09-08 07:54:00,68.0,68.0,96.0,29.72,8.0,VAR,3.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-512915,Source2,1,2022-09-08 07:57:27,2022-09-08 09:22:09,37.628078,-77.45839699999998,,,0.0,Crash on US-1 Brook Rd both ways at Wilkinson Rd.,Villa Park Dr,Richmond,Henrico,VA,23227,US,US/Eastern,KOFP,2022-09-08 07:54:00,68.0,68.0,96.0,29.72,8.0,VAR,3.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-512916,Source2,1,2022-09-08 07:45:16,2022-09-08 08:44:20,32.75985,-97.21524,,,0.0,Shoulder blocked due to crash on I-30 Eastbound at I-820 Exits 21a.,Tom Landry Hwy,Fort Worth,Tarrant,TX,76112,US,US/Central,KFWD,2022-09-08 07:53:00,76.0,76.0,85.0,29.2,10.0,NNE,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-512917,Source2,2,2022-09-08 07:45:16,2022-09-08 08:14:20,32.833881,-97.200119,,,0.0,One lane blocked and shoulder blocked due to crash on TX-121 Westbound at Bedford Euless Rd.,W Bedford Euless Rd,North Richland Hills,Tarrant,TX,76180,US,US/Central,KFWD,2022-09-08 07:53:00,76.0,76.0,85.0,29.2,10.0,NNE,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-512918,Source2,2,2022-09-08 07:05:59,2022-09-08 07:35:34,34.16214,-86.836014,,,0.0,Lane blocked due to crash on US-31 2nd Ave Northbound near Townsquare.,2nd Ave SW,Cullman,Cullman,AL,35055,US,US/Central,K3A1,2022-09-08 06:53:00,65.0,65.0,90.0,29.24,10.0,N,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-512919,Source2,1,2022-09-08 05:47:58,2022-09-08 06:17:29,34.161037,-118.469543,,,0.0,Right hand shoulder blocked due to crash on US-101 Northbound before Exit 18 I-405 .,US-101,Sherman Oaks,Los Angeles,CA,91403,US,US/Pacific,KVNY,2022-09-08 05:51:00,80.0,80.0,54.0,29.01,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-512920,Source3,2,2022-09-08 07:44:58,2022-09-08 08:33:17,39.047401,-94.450401,,,0.0,Crash on I-70 Eastbound at Exit 10 Sterling Ave.,I-70,Kansas City,Jackson,MO,64133,US,US/Central,KLXT,2022-09-08 07:53:00,66.0,66.0,81.0,28.98,10.0,SSW,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-512921,Source2,1,2022-09-08 08:49:55,2022-09-08 09:18:19,28.01218,-82.54538000000002,,,0.0,Crash on FL-589-TOLL Veterans Expy Southbound after Barry Rd.,Veterans Expy N,Tampa,Hillsborough,FL,33634,US,US/Eastern,KTPA,2022-09-08 08:53:00,82.0,82.0,74.0,29.77,10.0,CALM,0.0,0.14,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-512922,Source2,1,2022-09-08 08:29:26,2022-09-08 08:59:00,35.21833,-80.817307,,,0.0,Lane blocked due to crash on Helton Wy in Elizabeth.,E Independence Blvd,Charlotte,Mecklenburg,NC,28204,US,US/Eastern,KCLT,2022-09-08 08:52:00,72.0,72.0,81.0,29.11,10.0,NNE,7.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-512923,Source2,1,2022-09-08 08:31:32,2022-09-08 09:00:39,35.276901,-80.807045,,,0.0,Crash on Jeff Adams Dr at I-85 Exit 40.,I-85 S,Charlotte,Mecklenburg,NC,28206,US,US/Eastern,KCLT,2022-09-08 08:52:00,72.0,72.0,81.0,29.11,10.0,NNE,7.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-512924,Source2,1,2022-09-08 08:03:16,2022-09-08 08:33:06,41.394661,-71.806084,,,0.0,Crash on Danielle Ave at Bridgette Ln.,Danielle Ave,Westerly,Washington,RI,02891-1413,US,US/Eastern,KWST,2022-09-08 07:53:00,61.0,61.0,93.0,29.85,10.0,N,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-512925,Source2,3,2022-09-08 07:30:40,2022-09-08 08:00:02,40.120533,-88.305771,,,5.130000114440918,Lane blocked due to crash on I-57 Southbound between Exit 238 Olympian Dr and Exit 235 I-72 .,182A,Champaign,Champaign,IL,61822,US,US/Central,KCMI,2022-09-08 07:53:00,64.0,64.0,87.0,29.25,10.0,ENE,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-512926,Source2,1,2022-09-08 08:09:11,2022-09-08 08:38:58,34.17942,-80.896011,,,0.0,Crash on Lake Carolina Dr at Long Pointe Ln.,Lake Carolina Dr,Columbia,Richland,SC,29229,US,US/Eastern,KCUB,2022-09-08 07:53:00,71.0,71.0,93.0,29.68,10.0,VAR,6.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-512927,Source3,2,2022-09-08 07:59:25,2022-09-08 08:28:51,34.73143,-82.67144,,,0.0,Crash on US-178 Moorefield Memorial Hwy at Betty Dr.,Moorefield Memorial Hwy,Liberty,Pickens,SC,29657-8716,US,US/Eastern,KLQK,2022-09-08 07:55:00,68.0,68.0,86.0,28.82,10.0,NE,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-512928,Source2,3,2022-09-08 07:05:12,2022-09-08 07:34:27,32.834053000000004,-85.202225,,,0.0,Lane blocked due to crash on I-85 Northbound after Exit 77 CR-208 Phillips Rd.,I-85,Lanett,Chambers,AL,36863,US,US/Eastern,KLGC,2022-09-08 07:15:00,68.0,68.0,91.0,29.11,10.0,CALM,0.0,,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-512929,Source2,2,2022-09-08 08:50:06,2022-09-08 09:19:02,26.75828,-80.090103,,,1.7200000286102295,Exit ramp from I-95 Northbound at Exit 74 to 45th St both ways lane blocked due to crash.,I-95 N,West Palm Beach,Palm Beach,FL,33407,US,US/Eastern,KPBI,2022-09-08 08:53:00,82.0,82.0,71.0,29.81,10.0,WSW,5.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-512930,Source2,1,2022-09-08 07:46:04,2022-09-08 08:31:05,41.76078,-88.065224,,,0.0,Crash on IL-53 at CR-2 Hobson Rd.,Hobson Rd,Woodridge,DuPage,IL,60517-1425,US,US/Central,KLOT,2022-09-08 07:55:00,63.0,63.0,94.0,29.35,8.0,CALM,0.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-512931,Source2,1,2022-09-08 07:14:24,2022-09-08 07:59:28,41.853352,-87.957619,,,0.0,Crash on IL-83 at 16th St.,State Route 83,Villa Park,DuPage,IL,60181,US,US/Central,KORD,2022-09-08 06:51:00,62.0,62.0,84.0,29.32,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-512932,Source2,1,2022-09-08 06:59:41,2022-09-08 07:29:30,41.884911,-87.61398299999998,,,0.0,Crash on US-41 Jean Baptiste Pointe Dusable Lk Shr Dr near Randolph St.,N DuSable Lake Shore Dr,Chicago,Cook,IL,60601,US,US/Central,KMDW,2022-09-08 06:53:00,65.0,65.0,75.0,29.39,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-512933,Source2,1,2022-09-08 07:16:00,2022-09-08 08:00:58,41.91246,-88.134682,,,0.0,Crash on Thunderbird Trl near Arrowhead Trl.,Arrowhead Trl,Carol Stream,DuPage,IL,60188-1577,US,US/Central,KDPA,2022-09-08 06:52:00,58.0,58.0,93.0,29.25,9.0,S,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-512937,Source2,1,2022-09-08 08:29:38,2022-09-08 08:59:31,28.585569,-81.30705999999998,,,0.0,Crash on FL-436 Semoran Blvd at Whisper Lake Ln.,S Semoran Blvd,Winter Park,Orange,FL,32792,US,US/Eastern,KORL,2022-09-08 08:53:00,80.0,80.0,81.0,29.7,10.0,ESE,3.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-512938,Source2,3,2022-09-08 06:26:02,2022-09-08 06:55:38,29.599932,-98.276917,,,0.0,Lane blocked due to crash on I-35 Northbound at FM-3009.,Roy Richard Dr,Schertz,Guadalupe,TX,78154,US,US/Central,KRND,2022-09-08 06:55:00,71.0,71.0,96.0,29.07,10.0,NNW,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-512939,Source2,2,2022-09-08 08:48:04,2022-09-08 09:16:52,40.071095,-82.570953,,,0.0,Crash on OH-37 Westbound before Johnstown-Alexandria Rd. Expect lane closures.,OH-37,Alexandria,Licking,OH,43001,US,US/Eastern,KVTA,2022-09-08 08:54:00,64.0,64.0,84.0,29.07,10.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-512940,Source2,3,2022-09-08 07:48:57,2022-09-08 08:37:15,44.298023,-88.375656,,,0.0,Left lane blocked due to crash on I-41 Southbound at Exit 144 US-41-BR Ballard Rd.,I-41 N,Appleton,Outagamie,WI,54911,US,US/Central,KATW,2022-09-08 07:45:00,63.0,63.0,94.0,29.03,7.0,VAR,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-512941,Source2,3,2022-09-08 08:32:59,2022-09-08 09:02:29,35.60752100000001,-78.56456,,,0.0,Right lane blocked due to crash on I-40 Westbound at Exit 312 NC-42.,I-40 E,Garner,Johnston,NC,27529,US,US/Eastern,KRDU,2022-09-08 08:32:00,71.0,71.0,90.0,29.48,10.0,NE,8.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-512942,Source2,1,2022-09-08 08:33:34,2022-09-08 09:02:53,36.847939,-76.426247,,,0.0,Crash on Taylor Rd both ways at VA-659 Pughsville Rd.,Taylor Rd,Chesapeake,Chesapeake (City),VA,23321,US,US/Eastern,KPVG,2022-09-08 08:51:00,75.0,75.0,71.0,29.84,10.0,NNE,16.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-512943,Source2,1,2022-09-08 08:50:16,2022-09-08 09:20:00,40.030312,-75.299133,,,0.0,Crash on Old Gulph Rd at Fishers Rd.,Old Gulph Rd,Bryn Mawr,Montgomery,PA,19010-1805,US,US/Eastern,KLOM,2022-09-08 08:55:00,70.0,70.0,73.0,29.62,10.0,NNE,6.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
